Date Rptd,DATE OCC,TIME OCC,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Vict Age,Vict Sex,Vict Descent,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,LOCATION,Cross Street,LAT,LON
7/26/2020 0:00,7/26/2020 0:00,1020,Southeast,1804,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",53,M,B,STREET,102.0,HAND GUN,IC,Invest Cont,230.0,MANCHESTER                   AV,MCKINLEY                     AV,33.9601,-118.2608
9/2/2020 0:00,9/2/2020 0:00,1415,Pacific,1414,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",27,M,B,PARK/PLAYGROUND,106.0,UNKNOWN FIREARM,IC,Invest Cont,230.0,7TH                          AV,BROADWAY,33.9961,-118.4655
7/3/2020 0:00,7/3/2020 0:00,1110,West Valley,1008,1,210,ROBBERY,41,F,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,VANOWEN,HAYVENHURST,34.1939,-118.4924
1/23/2020 0:00,1/23/2020 0:00,1430,77th Street,1245,2,753,DISCHARGE FIREARMS/SHOTS FIRED,0,X,X,STREET,109.0,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,753.0,71ST                         ST,BUDLONG                      AV,33.9754,-118.2959
2/25/2020 0:00,2/24/2020 0:00,1430,Van Nuys,905,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,20,F,H,STREET,307.0,VEHICLE,AA,Adult Arrest,236.0,VAN NUYS,ROSCOE,34.2048,-118.4531
10/9/2020 0:00,10/9/2020 0:00,1100,Olympic,2036,2,624,BATTERY - SIMPLE ASSAULT,2,F,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,VERMONT,WILSHIRE,34.0618,-118.2917
7/13/2020 0:00,7/13/2020 0:00,2000,77th Street,1269,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",7,F,B,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,230.0,E  85TH                         ST,MCKINLEY                     AV,33.9611,-118.2608
1/19/2020 0:00,1/19/2020 0:00,120,Mission,1902,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",37,F,H,STREET,102.0,HAND GUN,IC,Invest Cont,230.0,DRONFIELD                    AV,COBALT                       ST,34.321,-118.4542
6/24/2020 0:00,6/24/2020 0:00,2120,Newton,1362,1,250,"SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT",40,M,H,STREET,102.0,HAND GUN,IC,Invest Cont,250.0,51ST                         ST,TOWNE                        AV,33.9966,-118.2674
6/10/2020 0:00,5/29/2020 0:00,2020,Central,164,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,42,M,H,STREET,505.0,EXPLOXIVE DEVICE,IC,Invest Cont,231.0,6TH                          ST,SPRING                       ST,34.046,-118.2509
3/24/2020 0:00,3/24/2020 0:00,2255,Southwest,334,1,210,ROBBERY,22,M,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,N  CRENSHAW,JEFFERSON                    BL,34.0256,-118.3351
10/6/2020 0:00,10/6/2020 0:00,1619,77th Street,1268,1,110,CRIMINAL HOMICIDE,27,M,B,STREET,102.0,HAND GUN,IC,Invest Cont,110.0,80TH                         ST,SAN PEDRO                    ST,33.967,-118.2695
7/15/2020 0:00,7/15/2020 0:00,1100,Southwest,317,1,220,ATTEMPTED ROBBERY,55,F,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,220.0,NORMANDIE                    AV,ADAMS                        BL,34.0327,-118.3002
3/29/2020 0:00,3/29/2020 0:00,1150,Southwest,377,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",43,M,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230.0,VERMONT                      AV,MARTIN LUTHER KING JR        BL,34.0145,-118.298
6/26/2020 0:00,6/26/2020 0:00,612,Olympic,2093,1,210,ROBBERY,36,M,H,STREET,114.0,AIR PISTOL/REVOLVER/RIFLE/BB GUN,IC,Invest Cont,210.0,WASHINGTON,NORMANDIE,34.04,-118.3008
3/24/2020 0:00,3/24/2020 0:00,1140,77th Street,1253,2,623,BATTERY POLICE (SIMPLE),0,M,H,MTA BUS,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,623.0,WESTERN                      AV,MANCHESTER                   AV,33.9709,-118.3112
1/25/2020 0:00,1/25/2020 0:00,950,Hollywood,636,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,22,F,B,SIDEWALK,511.0,VERBAL THREAT,AA,Adult Arrest,930.0,IVAR,HOLLYWOOD,34.1016,-118.3282
11/9/2020 0:00,11/9/2020 0:00,1812,Mission,1982,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,44,M,H,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,231.0,SEPULVEDA                    BL,PARTHENIA                    ST,34.2283,-118.4677
8/25/2020 0:00,8/25/2020 0:00,1135,77th Street,1213,2,624,BATTERY - SIMPLE ASSAULT,21,M,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,SLAUSON                      AV,WESTERN                      AV,33.9892,-118.3089
10/5/2020 0:00,10/5/2020 0:00,1150,77th Street,1211,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",24,M,B,STREET,301.0,BELT FLAILING INSTRUMENT/CHAIN,IC,Invest Cont,230.0,54TH                         ST,11TH                         AV,33.9931,-118.3294
10/5/2020 0:00,10/5/2020 0:00,200,Wilshire,769,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",35,H,H,STREET,312.0,PIPE/METAL PIPE,IC,Invest Cont,230.0,15TH                         ST,2ND                          AV,34.0454,-118.3189
1/28/2020 0:00,1/28/2020 0:00,1430,Southwest,393,1,220,ATTEMPTED ROBBERY,14,M,B,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JA,Juv Arrest,220.0,10TH                         AV,STOCKER                      ST,34.0085,-118.3287
6/28/2020 0:00,6/28/2020 0:00,300,77th Street,1265,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",43,M,H,STREET,304.0,CLUB/BAT,IC,Invest Cont,230.0,MANCHESTER                   AV,VERMONT                      AV,33.96,-118.2918
10/6/2020 0:00,10/6/2020 0:00,1230,Rampart,265,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",49,M,H,"VEHICLE, PASSENGER/TRUCK",500.0,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,740.0,8TH                          ST,ALVARADO                     ST,34.0549,-118.2778
7/30/2020 0:00,7/30/2020 0:00,2215,Olympic,2014,2,624,BATTERY - SIMPLE ASSAULT,43,F,H,MUNICIPAL BUS LINE INCLUDES LADOT/DASH,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,NORMANDIE                    AV,3RD                          ST,34.069,-118.3004
2/9/2020 0:00,2/9/2020 0:00,2045,77th Street,1245,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,39,F,H,STREET,511.0,VERBAL THREAT,IC,Invest Cont,626.0,69TH                         ST,VERMONT                      AV,33.977,-118.2918
1/20/2020 0:00,1/20/2020 0:00,2100,Rampart,245,1,210,ROBBERY,57,M,B,BUS STOP,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,ALVARADO,WILSHIRE,34.058,-118.2759
6/15/2020 0:00,6/15/2020 0:00,1320,Hollenbeck,467,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",59,M,H,STREET,207.0,OTHER KNIFE,AA,Adult Arrest,230.0,1ST                          ST,MOTT                         ST,34.0421,-118.206
3/20/2020 0:00,3/20/2020 0:00,1335,Central,145,1,210,ROBBERY,69,M,W,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,5TH,LOS ANGELES,34.0461,-118.2476
8/4/2020 0:00,8/1/2020 0:00,200,Hollywood,645,1,210,ROBBERY,57,M,W,HOTEL,200.0,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,210.0,SUNSET,LA BREA,34.098,-118.3441
2/24/2020 0:00,2/24/2020 0:00,1530,Wilshire,777,2,624,BATTERY - SIMPLE ASSAULT,40,F,O,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624.0,WASHINGTON                   BL,10TH                         AV,34.0429,-118.3329
10/18/2020 0:00,10/18/2020 0:00,1205,Central,159,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",24,F,H,"VEHICLE, PASSENGER/TRUCK",500.0,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,740.0,5TH                          ST,HEWITT                       ST,34.0418,-118.2351
8/15/2020 0:00,8/15/2020 0:00,2305,Newton,1323,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,50,M,H,SIDEWALK,511.0,VERBAL THREAT,AO,Adult Other,930.0,CENTRAL                      AV,23RD                         ST,34.0208,-118.2539
1/23/2020 0:00,1/23/2020 0:00,1420,77th Street,1267,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",30,F,B,PARKING LOT,109.0,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230.0,85TH                         ST,FIGUEROA                     ST,33.9611,-118.2827
2/1/2020 0:00,2/1/2020 0:00,1100,Olympic,2019,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,23,F,O,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,3RD                          ST,JUANITA,34.0691,-118.2894
6/22/2020 0:00,6/20/2020 0:00,1700,Foothill,1676,2,624,BATTERY - SIMPLE ASSAULT,22,M,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,NETTLETON                    ST,TERHUNE                      AV,34.2249,-118.3644
7/28/2020 0:00,7/27/2020 0:00,2200,Newton,1343,1,210,ROBBERY,57,M,B,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,42ND                         PL,AVALON                       BL,34.0114,-118.2624
4/13/2020 0:00,4/11/2020 0:00,1635,Northeast,1139,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",17,M,H,STREET,101.0,REVOLVER,IC,Invest Cont,230.0,AVENUE 57,BENNER,34.1069,-118.1923
8/28/2020 0:00,8/28/2020 0:00,2300,Pacific,1412,2,624,BATTERY - SIMPLE ASSAULT,22,M,W,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624.0,SUNSET                       AV,MAIN                         ST,33.9945,-118.4763
11/26/2020 0:00,11/25/2020 0:00,2220,77th Street,1251,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,30,F,B,STREET,307.0,VEHICLE,AO,Adult Other,236.0,FLORENCE                     AV,8TH                          AV,33.9746,-118.3265
10/8/2020 0:00,10/8/2020 0:00,1258,Olympic,2091,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,27,F,B,STREET,511.0,VERBAL THREAT,AA,Adult Arrest,930.0,20TH                         ST,WESTERN                      AV,34.0388,-118.309
6/27/2020 0:00,6/26/2020 0:00,1730,Newton,1331,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",43,M,H,STREET,109.0,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230.0,31ST                         ST,BROADWAY,34.0214,-118.2723
9/12/2020 0:00,9/12/2020 0:00,110,77th Street,1269,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,43,M,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626.0,81ST                         ST,AVALON                       BL,33.9656,-118.2651
7/14/2020 0:00,7/14/2020 0:00,1330,77th Street,1265,2,624,BATTERY - SIMPLE ASSAULT,70,M,H,LAUNDROMAT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,BUDLONG                      AV,MANCHESTER                   AV,33.96,-118.2959
7/13/2020 0:00,7/13/2020 0:00,1545,Newton,1325,2,624,BATTERY - SIMPLE ASSAULT,18,F,H,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,HOOPER                       AV,28TH                         ST,34.015,-118.2515
1/23/2020 0:00,1/23/2020 0:00,2035,Pacific,1431,2,624,BATTERY - SIMPLE ASSAULT,74,F,W,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,CALIFORNIA,ABBOT KINNEY,33.988,-118.4703
11/7/2020 0:00,11/7/2020 0:00,1945,77th Street,1241,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",14,M,H,STREET,114.0,AIR PISTOL/REVOLVER/RIFLE/BB GUN,IC,Invest Cont,230.0,CRENSHAW                     BL,HYDE PARK                    BL,33.9806,-118.3309
9/7/2020 0:00,9/6/2020 0:00,2300,77th Street,1213,1,210,ROBBERY,75,M,B,SIDEWALK,102.0,HAND GUN,IC,Invest Cont,210.0,54TH                         ST,WESTERN,33.9933,-118.3089
1/19/2020 0:00,1/19/2020 0:00,2200,Hollenbeck,427,2,624,BATTERY - SIMPLE ASSAULT,24,M,O,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,LILLYVALLE                   AV,VALLEY                       BL,34.0802,-118.1848
10/2/2020 0:00,9/30/2020 0:00,2200,Newton,1373,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,39,F,B,GARAGE/CARPORT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,AVALON                       BL,52ND                         PL,33.995,-118.2652
1/19/2020 0:00,1/19/2020 0:00,120,Mission,1902,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",39,F,H,STREET,102.0,HAND GUN,IC,Invest Cont,230.0,DRONFIELD                    AV,COBALT                       ST,34.321,-118.4542
7/17/2020 0:00,7/17/2020 0:00,2050,Mission,1969,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,27,F,H,SIDEWALK,511.0,VERBAL THREAT,IC,Invest Cont,930.0,TERRA BELLA                  ST,SHARP                        AV,34.2504,-118.4291
7/4/2020 0:00,7/4/2020 0:00,1420,Wilshire,765,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,40,M,H,GAS STATION,511.0,VERBAL THREAT,AA,Adult Arrest,930.0,PICO,LA BREA,34.0479,-118.3447
7/30/2020 0:00,7/30/2020 0:00,2130,Wilshire,782,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,16,M,H,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,235.0,LA CIENEGA                   BL,VENICE                       BL,34.0352,-118.3779
4/18/2020 0:00,4/17/2020 0:00,1650,Mission,1972,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",56,M,H,STREET,204.0,FOLDING KNIFE,IC,Invest Cont,230.0,NOBLE                        AV,RAYEN                        ST,34.2329,-118.4611
11/19/2020 0:00,11/19/2020 0:00,1000,West Valley,1006,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",37,M,H,STREET,102.0,HAND GUN,IC,Invest Cont,230.0,LOUISE                       AV,SATICOY                      ST,34.2084,-118.5098
8/23/2020 0:00,8/23/2020 0:00,415,Newton,1395,1,220,ATTEMPTED ROBBERY,26,F,B,STREET,102.0,HAND GUN,IC,Invest Cont,220.0,67TH,SAN PEDRO,33.9788,-118.2696
6/11/2020 0:00,5/30/2020 0:00,1600,Wilshire,723,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,46,M,H,STREET,306.0,ROCK/THROWN OBJECT,IC,Invest Cont,231.0,FAIRFAX,BEVERLY,34.0761,-118.3614
11/14/2020 0:00,11/13/2020 0:00,2010,Wilshire,765,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",70,M,B,STREET,512.0,MACE/PEPPER SPRAY,IC,Invest Cont,230.0,SAN VICENTE,PICO                         BL,34.0485,-118.3393
8/31/2020 0:00,8/31/2020 0:00,850,Central,131,1,440,THEFT PLAIN - PETTY ($950 & UNDER),37,M,W,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,440.0,1ST                          ST,FIGUEROA                     ST,34.0581,-118.252
11/21/2020 0:00,11/21/2020 0:00,1900,Devonshire,1721,1,761,BRANDISH WEAPON,54,M,W,PARK/PLAYGROUND,206.0,SWITCH BLADE,IC,Invest Cont,761.0,VALLEY CIRCLE,GERMAIN,34.2661,-118.6153
2/28/2020 0:00,2/27/2020 0:00,2030,Newton,1322,1,820,ORAL COPULATION,15,M,H,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,812.0,WALL                         ST,22ND                         ST,34.0268,-118.2618
8/26/2020 0:00,8/26/2020 0:00,2240,Hollenbeck,499,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",41,M,H,OTHER PREMISE,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230.0,ESPERANZA                    ST,BESWICK                      ST,34.0218,-118.1986
8/20/2020 0:00,8/20/2020 0:00,730,N Hollywood,1548,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",45,M,H,STREET,207.0,OTHER KNIFE,AO,Adult Other,230.0,HOLLYWOOD                    FY,CHANDLER                     ST,34.1667,-118.3702
4/20/2020 0:00,4/20/2020 0:00,1245,Rampart,236,2,624,BATTERY - SIMPLE ASSAULT,57,M,H,LAUNDROMAT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624.0,3RD                          ST,WESTLAKE                     AV,34.0625,-118.2714
1/10/2020 0:00,1/10/2020 0:00,1445,Newton,1367,2,624,BATTERY - SIMPLE ASSAULT,22,M,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624.0,52ND,LONG BEACH,33.9957,-118.2435
1/15/2020 0:00,1/15/2020 0:00,1500,Rampart,265,2,624,BATTERY - SIMPLE ASSAULT,44,F,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,7TH                          ST,WESTLAKE,34.0559,-118.2756
9/11/2020 0:00,9/11/2020 0:00,1530,Hollywood,646,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",43,M,W,STREET,102.0,HAND GUN,IC,Invest Cont,230.0,LAS PALMAS,SELMA                        AV,34.0997,-118.3363
10/12/2020 0:00,10/12/2020 0:00,1725,Southeast,1826,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",27,M,B,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,230.0,103RD                        ST,COMPTON                      AV,33.9432,-118.2462
11/28/2020 0:00,11/28/2020 0:00,1630,Rampart,257,2,624,BATTERY - SIMPLE ASSAULT,67,M,O,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,LUCAS,7TH                          ST,34.052,-118.2655
9/13/2020 0:00,9/13/2020 0:00,1610,Southeast,1822,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",15,M,H,STREET,102.0,HAND GUN,IC,Invest Cont,230.0,MAIN                         ST,CENTURY                      BL,33.9456,-118.2739
4/29/2020 0:00,4/29/2020 0:00,900,Hollenbeck,467,2,624,BATTERY - SIMPLE ASSAULT,76,M,H,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624.0,2ND                          ST,MATHEWS                      ST,34.0416,-118.2096
5/16/2020 0:00,5/16/2020 0:00,250,Southeast,1801,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",19,F,B,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,230.0,88TH                         PL,FIGUEROA                     ST,33.9567,-118.2827
8/20/2020 0:00,8/20/2020 0:00,1630,West LA,817,1,210,ROBBERY,0,X,X,OTHER STORE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210.0,VETERAN,KINROSS,34.0617,-118.4446
8/14/2020 0:00,8/14/2020 0:00,2200,Harbor,522,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",45,F,H,STREET,114.0,AIR PISTOL/REVOLVER/RIFLE/BB GUN,IC,Invest Cont,230.0,ANAHEIM,LAGOON,33.7795,-118.2715
12/9/2020 0:00,12/9/2020 0:00,155,Rampart,261,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",25,M,H,SIDEWALK,207.0,OTHER KNIFE,IC,Invest Cont,230.0,7TH                          ST,CARONDELET                   ST,34.0586,-118.2815
11/2/2020 0:00,11/2/2020 0:00,300,Harbor,508,1,761,BRANDISH WEAPON,24,F,H,PARKING LOT,200.0,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,761.0,LOCKNESS,SEPULVEDA,33.8153,-118.3045
9/8/2020 0:00,9/8/2020 0:00,650,Southwest,326,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",49,F,B,STREET,307.0,VEHICLE,AA,Adult Arrest,230.0,27TH                         ST,NORMANDIE                    AV,34.0309,-118.3002
12/9/2020 0:00,12/9/2020 0:00,1200,Southeast,1891,1,121,"RAPE, FORCIBLE",29,F,B,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121.0,170TH                        ST,FIGUEROA,33.877,-118.2824
8/17/2020 0:00,8/17/2020 0:00,1035,Van Nuys,931,2,624,BATTERY - SIMPLE ASSAULT,22,M,W,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,SEPULVEDA                    BL,COSTCO                       DR,34.1817,-118.4662
7/28/2020 0:00,2/2/2020 0:00,2330,N Hollywood,1591,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,48,M,W,"VEHICLE, PASSENGER/TRUCK",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,COLDWATER CA,VENTURA,34.1325,-118.3974
5/22/2020 0:00,5/22/2020 0:00,1330,Foothill,1611,2,624,BATTERY - SIMPLE ASSAULT,24,F,H,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,HERRICK,DEL SUR,34.281,-118.4252
10/29/2020 0:00,10/28/2020 0:00,2100,Hollywood,628,1,330,BURGLARY FROM VEHICLE,40,M,O,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330.0,TAMARIND,FRANKLIN,34.1052,-118.3193
1/29/2020 0:00,1/28/2020 0:00,1900,Van Nuys,911,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,45,F,H,HOTEL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,VICTORY                      BL,SEPULVEDA                    BL,34.1867,-118.4662
12/8/2020 0:00,12/6/2020 0:00,200,Hollywood,636,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",26,M,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230.0,YUCCA,LAS PALMAS,34.1032,-118.3362
7/27/2020 0:00,7/27/2020 0:00,1610,Devonshire,1765,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",46,M,H,STREET,102.0,HAND GUN,IC,Invest Cont,230.0,MAYALL                       ST,TOPEKA                       AV,34.2537,-118.5456
8/6/2020 0:00,8/6/2020 0:00,1300,Southeast,1822,1,210,ROBBERY,14,M,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,102ND                        ST,WALL                         ST,33.9438,-118.2717
1/22/2020 0:00,1/21/2020 0:00,940,Van Nuys,952,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",47,M,W,STREET,306.0,ROCK/THROWN OBJECT,IC,Invest Cont,740.0,SEPULVEDA                    BL,MAGNOLIA                     BL,34.1649,-118.4662
9/11/2020 0:00,9/10/2020 0:00,1200,Central,157,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,41,F,B,OTHER PREMISE,304.0,CLUB/BAT,IC,Invest Cont,815.0,7TH,CROCKER,34.0401,-118.2459
11/12/2020 0:00,11/12/2020 0:00,1345,77th Street,1249,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",29,F,B,STREET,109.0,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230.0,GAGE                         AV,FIGUEROA                     ST,33.9824,-118.2827
8/19/2020 0:00,8/16/2020 0:00,220,Hollywood,643,1,121,"RAPE, FORCIBLE",0,F,W,PARK/PLAYGROUND,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121.0,LA BREA,HOLLYWOOD,34.1016,-118.3452
9/14/2020 0:00,8/14/2020 0:00,1500,Pacific,1435,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,21,F,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626.0,SAWTELLE,VENICE,34.0115,-118.4198
5/13/2020 0:00,5/13/2020 0:00,910,N Hollywood,1503,2,624,BATTERY - SIMPLE ASSAULT,27,F,H,"DISCOUNT STORE (99 CENT,DOLLAR,ETC.",305.0,FIXED OBJECT,IC,Invest Cont,624.0,LAUREL                       GR,VANOWEN                      ST,34.2003,-118.4002
12/27/2020 0:00,12/27/2020 0:00,35,Hollenbeck,412,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",26,M,H,SIDEWALK,102.0,HAND GUN,IC,Invest Cont,230.0,AVENUE 26,PASADENA,34.0771,-118.2157
5/21/2020 0:00,5/21/2020 0:00,1530,West LA,835,1,210,ROBBERY,35,M,W,OTHER BUSINESS,216.0,SCISSORS,AA,Adult Arrest,210.0,OHIO,WESTWOOD,34.0462,-118.4361
6/23/2020 0:00,6/23/2020 0:00,400,Southeast,1861,1,210,ROBBERY,26,M,H,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,210.0,114TH                        ST,HOOVER                       ST,33.9274,-118.2871
